GeneSymbol,EntrezID
ZADH2,284273
ZNF516,9658
MBP,4155
MBP,4155
FLJ25715,284241
PQLC1,80148
TXNL4A,10907
PARD6G,84552
OR4F17,81099
MADCAM1,8174
C19orf20,91978
CDC34,997
GZMM,3004
BSG,682
HCN2,610
FGF22,27006
FSTL3,10272
PALM,5064
C19orf21,126353
PTBP1,5725
AZU1,566
PRTN3,5657
ELANE,1991
CFD,1675
KISS1R,84634
ARID3A,1820
WDR18,57418
CNN2,1265
ABCA7,10347
HMHA1,23526
GPX4,2879
STK11,6794
ATP5D,513
CIRBP,1153
C19orf24,55009
EFNA2,1943
RPS15,6209
MUM1,84939
NDUFS7,374291
DAZAP1,26528
APC2,10297
REEP6,92840
SCAMP4,113178
ADAT3,113179
CSNK1G2,1455
IZUMO4,113177
DOT1L,84444
SF3A2,8175
AMH,268
OAZ1,4946
LOC100129831,100129831
SPPL2B,56928
TMPRSS9,360200
GADD45B,4616
THOP1,7064
ZNF554,115196
ZNF555,148254
ZNF556,80032
ZNF57,126295
TLE6,79816
GNA11,2767
GNA15,2769
S1PR4,8698
NCLN,56926
CELF5,60680
NFIC,4782
FZR1,51343
HMG20B,10362
GIPC3,126326
TJP3,27134
MRPL54,116541
ATCAY,85300
ITGB1BP3,27231
PIAS4,51588
CREB3L3,84699
EBI3,10148
CCDC94,55702
SHD,56961
FSD1,79187
MPND,84954
CHAF1A,10036
HDGFRP2,84717
TNFAIP8L1,126282
C19orf30,284424
FEM1A,55527
UHRF1,29128
KDM4B,23030
ZNRF4,148066
SAFB,6294
HSD11B1L,374875
RPL36,25873
TMEM146,257062
NRTN,4902
CAPS,828
ACSBG2,81616
CLPP,8192
ALKBH7,84266
CRB3,92359
TNFSF9,8744
TRIP10,9322
VAV1,7409
EMR1,2015
MBD3L2,125997
ZNF557,79230
ARHGEF18,23370
C19orf45,374877
ZNF358,140467
MCOLN1,57192
PNPLA6,10908
STXBP2,6813
RETN,56729
C19orf59,199675
TRAPPC5,126003
CLEC4M,10332
EVI5L,115704
LRRC8E,80131
MAP2K7,5609
SNAPC2,6618
CCL25,6370
LASS4,79603
RPS28,6234
ANGPTL4,51129
RAB11B,9230
2-Mar,51257
HNRNPM,4670
OR2Z1,284383
MBD3L1,85509
OR1M1,125963
ZNF317,57693
ZNF177,7730
UBL5,59286
PIN1,5300
RDH8,50700
C19orf66,55337
PPAN,56342
P2RY11,5032
MRPL4,51073
ICAM1,3383
ICAM4,3386
ICAM5,7087
PDE4A,5141
ATG4D,84971
SLC44A2,57153
ILF3,3609
QTRT1,81890
DNM2,1785
CARM1,10498
C19orf52,90580
SMARCA4,6597
LDLR,3949
DOCK6,57572
TSPAN16,26526
LPPR2,64748
C19orf39,126074
PRKCSH,5589
CNN1,1264
ZNF627,199692
ZNF700,90592
ZNF441,126068
ZNF491,126069
ZNF440,126070
ZNF69,7620
ZNF439,90594
ZNF844,284391
ZNF788,388507
ZNF136,7695
WDR83,84292
ASNA1,439
BEST2,54831
JUNB,3726
RNASEH2A,10535
MAST1,22983
GCDH,2639
CALR,811
RAD23A,5886
DAND5,199699
NFIX,4784
NACC1,112939
IER2,9592
CCDC130,81576
MRI1,84245
C19orf53,28974
CC2D1A,54862
DCAF15,90379
RLN3,117579
IL27RA,9466
CD97,976
PKN1,5585
TECR,9524
CLEC17A,388512
ZNF333,84449
TMEM167A,153339
OR7C2,26658
CCDC105,126402
CASP14,23581
OR1I1,126370
SYDE1,85360
CYP4F22,126410
CYP4F8,11283
CYP4F3,4051
CYP4F12,66002
OR10H2,26538
OR10H3,26532
OR10H5,284433
OR10H4,126541
FLJ25328,148231
TPM4,7171
RAB8A,4218
HSH2D,84941
FAM32A,26017
AP1M1,8907
KLF2,10365
C19orf44,84167
TMEM38A,79041
SIN3B,23309
F2RL3,9002
MYO9B,4650
USE1,55850
OCEL1,79629
C19orf62,29086
ANKLE1,126549
MRPL34,64981
DDA1,79016
GTPBP3,84705
SLC27A1,376497
FAM125A,93343
RPL18A,6142
PGLS,25796
FAM129C,199786
GLT25D1,79709
MAP1S,55201
FCHO1,23149
B3GNT3,10331
SLC5A5,6528
CCDC124,115098
KCNN1,3780
ARRDC2,27106
PIK3R2,5296
IFI30,10437
MPV17L2,84769
PGPEP1,54858
PGPEP1,54858
GDF15,9518
SSBP4,170463
C19orf50,79036
UBA52,7311
C19orf60,55049
TMEM59L,25789
KLHL26,55295
CRTC1,23373
UPF1,5976
DDX49,54555
ARMC6,93436
SLC25A42,284439
RFXANK,8625
NCAN,1463
MAU2,23383
GATAD2A,54815
NDUFA13,51079
YJEFN3,374887
CILP2,148113
ZNF101,94039
ZNF253,56242
ZNF93,81931
ZNF85,7639
ZNF430,80264
ZNF431,170959
ZNF738,148203
ZNF493,284443
ZNF429,353088
ZNF492,57615
RPSAP58,388524
ZNF254,9534
POP4,10775
PLEKHF1,79156
CCNE1,898
C19orf2,8725
ZNF536,9745
ZNF507,22847
DPY19L3,147991
PDCD5,9141
RGS9BP,388531
C19orf40,91442
GPATCH1,55094
WDR88,126248
LRP3,4037
LOC80054,80054
CEBPG,1054
CHST8,64377
KCTD15,79047
LSM14A,26065
KIAA0355,9710
GPI,2821
PDCD2L,84306
UBA2,10054
ZNF302,55900
ZNF396,252884
ZNF30,90075
GRAMD1A,57655
SCN1B,6324
HPN,3249
FXYD3,5349
FXYD1,5348
FXYD7,53822
FXYD5,53827
LSR,51599
USF2,7392
HAMP,57817
MAG,4099
CD22,933
CD22,933
FFAR1,2864
FFAR3,2865
FFAR3,2865
FFAR2,2867
GAPDHS,26330
TMEM147,10430
HAUS5,23354
RBM42,79171
COX6B1,1340
ZBTB32,27033
MLL4,9757
LIN37,55957
C19orf55,148137
ARHGAP33,115703
KIRREL2,84063
APLP1,333
HCST,10870
LRFN3,79414
WDR62,284403
TBCB,1155
CAPNS1,826
ZNF146,7705
ZNF382,84911
ZNF567,163081
ZNF345,25850
ZNF568,374900
ZNF420,147923
ZNF383,163087
HKR1,284459
ZNF570,148268
ZNF793,390927
ZNF540,163255
SPINT2,10653
C19orf33,64073
KCNK6,9424
CATSPERG,57828
PSMD8,5714
FAM98C,147965
RYR1,6261
EIF3K,27335
ACTN4,81
LGALS7,3963
NFKBIB,4793
MRPS12,6183
PAPL,390928
PAK4,10298
NCCRP1,342897
IL28A,282616
IL29,282618
SAMD4B,55095
MED29,55588
ZFP36,7538
PLEKHG2,64857
SUPT5H,6829
TIMM50,92609
DLL3,10683
SELV,348303
LGALS13,29124
LGALS17A,400696
LGALS14,56891
PSMC4,5704
ZNF546,339327
MAP3K10,4294
PLD3,23646
SPTBN4,57731
SHKBP1,92799
LTBP4,8425
ITPKC,80271
SNRPA,6626
RAB4B,53916
EGLN2,112398
CYP2B7P1,1556
CYP2B6,1555
CYP2A13,1553
CYP2F1,1572
CYP2S1,29785
AXL,558
HNRNPUL1,11100
CCDC97,90324
TMEM91,641649
CEACAM21,90273
CEACAM5,1048
CEACAM6,4680
CEACAM3,1084
DMRTC2,63946
RPS19,6223
CD79A,973
ARHGEF1,9138
ZNF574,64763
ZNF526,116115
CIC,23152
PRR19,284338
TMEM145,284339
MEGF8,1954
MEGF8,1954
CD177,57126
TEX101,83639
ZNF575,284346
ZNF576,79177
IRGC,56269
ZNF221,7638
ZNF155,7711
ZNF230,7773
ZNF222,7673
ZNF223,7766
ZNF224,7767
ZNF225,7768
ZNF234,10780
ZNF226,7769
ZNF227,7770
ZNF233,353355
PVR,5817
CEACAM19,56971
BCL3,602
CBLC,23624
BCAM,4059
PVRL2,5819
TOMM40,10452
APOE,348
APOC1P1,342
APOC4,346
APOC2,344
CLPTM1,1209
RELB,5971
CLASRP,11129
GEMIN7,79760
LRRC68,284352
BLOC1S3,388552
MARK4,57787
KLC3,147700
CD3EAP,10849
FOSB,2354
PPM1N,147699
VASP,7408
GIPR,2696
QPCTL,54814
FOXA3,3171
IGFL2,147920
IGFL1,374918
HIF3A,64344
PPP5C,5536
CALM3,808
FKRP,79147
SLC1A5,6510
GRLF1,2909
NPAS1,4861
SAE1,10055
CCDC9,26093
PRR24,255783
C5AR1,728
GPR77,27202
DHX34,9704
GLTSCR1,29998
EHD2,30846
GLTSCR2,29997
SEPW1,6415
CRX,1406
ELSPBP1,64100
C19orf68,374920
ZNF114,163071
EMP3,2014
SYNGR4,23546
GRIN2D,2906
GRWD1,83743
KCNJ14,3770
CYTH2,9266
SULT2B1,6820
SPACA4,171169
SPHK2,56848
FUT2,2524
FGF21,26291
PPP1R15A,23645
DHDH,27294
BAX,581
FTL,2512
RUVBL2,10856
CGB2,114336
CGB5,93659
SNRNP70,6625
LIN7B,64130
PPFIA3,8541
TRPM4,54795
CD37,951
DKKL1,27120
CCDC155,147872
ALDH16A1,126133
FLT3LG,2323
RPL13A,23521
RPS11,6205
FCGRT,2217
RCN3,57333
PRRG2,5639
SCAF1,58506
BCL2L12,83596
PRMT1,3276
CPT1C,126129
AP2A1,160
MED25,81857
PTOV1,53635
TBC1D17,79735
ATF5,22809
ZNF473,25888
FLJ26850,400710
MYH14,79784
NR1H2,7376
POLD1,5424
SPIB,6689
MYBPC2,4606
C19orf63,284361
CLEC11A,6320
GPR32,2854
ACPT,93650
MGC45922,284365
KLK3,354
KLK2,3817
SIGLEC9,27180
SIGLEC7,27036
CD33,945
C19orf75,284369
ZNF175,7728
NCRNA00085,147650
FPR2,2358
FPR3,2359
ZNF613,79898
PPP2R1A,5518
ZNF480,147657
ZNF610,162963
ZNF880,400713
ZNF528,84436
ZNF534,147658
ZNF578,147660
ZNF808,388558
ZNF701,55762
ZNF137P,7696
FLJ45949,388560
HERV-V1,147664
ZNF818P,390963
VN1R2,317701
ZNF765,91661
ZNF761,388561
ZNF761,388561
ZNF525,170958
ZNF331,55422
MYADM,91663
PRKCG,5582
CACNG7,59284
CACNG8,59283
CACNG6,59285
NDUFA3,4696
PRPF31,26121
CNOT3,4849
TSEN34,79042
RPS9,6203
LILRA2,11027
TTYH1,57348
LENG8,114823
LAIR2,3904
KIR3DX1,90011
LILRA1,11024
LILRB1,10859
LILRB4,11006
LILRP2,79166
KIR2DL3,3804
KIR2DL1,3802
KIR3DL1,3811
KIR2DS4,3809
FCAR,2204
NCR1,9437
NLRP2,55655
EPS8L1,54869
BRSK1,84446
SUV420H2,84787
TMEM190,147744
RPL28,6158
NAT14,57106
ZNF524,147807
ZNF581,51545
ZNF580,51157
CCDC106,29903
U2AF2,11338
EPN1,29924
NLRP4,147945
NLRP8,126205
NLRP5,126206
ZNF444,55311
GALP,85569
ZNF542,147947
ZNF583,147949
LOC100128252,100128252
ZNF471,57573
ZFP28,140612
ZNF470,388566
ZNF71,58491
USP29,57663
ZNF264,9422
AURKC,6795
ZNF460,10794
ZNF304,57343
ZNF547,284306
ZNF548,147694
ZNF17,7565
ZNF419,79744
ZNF773,374928
ZNF549,256051
ZNF530,348327
ZNF134,7693
ZNF211,10520
ZSCAN4,201516
ZNF776,284309
ZNF586,54807
ZNF587,84914
ZNF587,84914
NAG18,57051
ZSCAN1,284312
ZNF135,7694
ZNF274,10782
ZNF544,27300
ZNF8,7554
ZSCAN22,342945
RPS5,6193
ZNF584,201514
ZNF324B,388569
ZNF324,25799
ZNF446,55663
TRIM28,10155
MGC2752,65996
FAM138A,645520
FLJ45340,402483
PPAP2C,8612
MIER2,54531
THEG,51298
ODF3L2,284451
POLRMT,5442
FLJ45684,400666
RNF126,55658
PRSSL1,400668
LPPR3,79948
MED16,10025
C19orf22,91300
C19orf6,91304
POLR2E,5434
SBNO2,22904
C19orf26,255057
C19orf23,148046
GAMT,2593
C19orf25,148223
PCSK4,54760
ADAMTSL5,339366
MEX3D,399664
MBD3,53615
UQCR11,10975
TCF3,6929
ATP8B3,148229
REXO1,57455
KLF16,83855
FAM108A1,81926
C19orf34,255193
BTBD2,55643
MKNK2,2872
MOBKL2A,126308
AP3D1,8943
PLEKHJ1,55111
JSRP1,126306
C19orf35,374872
LSM7,51690
TIMM13,26517
LMNB2,84823
GNG7,2788
DIRAS1,148252
SLC39A3,29985
SGTA,6449
ZNF77,58492
TLE2,7089
AES,166
DOHH,83475
C19orf28,126321
TBXA2R,6915
PIP5K1C,23396
APBA3,9546
RAX2,84839
MATK,4145
DAPK3,1613
EEF2,1938
ZBTB7A,51341
MAP2K2,5605
SIRT6,51548
TMIGD2,126259
STAP2,55620
SH3GL1,6455
UBXN6,80700
PLIN5,440503
SEMA6B,10501
C19orf10,56005
DPP9,91039
TICAM1,148022
PLIN3,10226
PTPRS,5802
PLAC2,257000
SAFB2,9667
C19orf70,125988
LONP1,9361
PRR22,163154
DUS3L,56931
FUT6,2528
FUT3,2525
FUT5,2527
NDUFA11,126328
RANBP3,8498
RFX2,5990
MLLT1,4298
ACER1,125981
PSPN,5623
GTF2F1,2962
KHSRP,8570
SLC25A41,284427
SLC25A23,79085
DENND1C,79958
TUBB4,10382
CD70,970
TNFSF14,8740
C3,718
GPR108,56927
SH2D3A,10045
INSR,3643
PEX11G,92960
XAB2,56949
PCP2,126006
FCER2,2208
CLEC4G,339390
CD209,30835
CTXN1,404217
TIMM44,10469
ELAVL1,1994
FBN3,84467
CD320,51293
NDUFA7,4701
KANK3,256949
PRAM1,84106
ZNF414,84330
MYO1F,4542
ADAMTS10,81794
ACTL9,284382
ZNF558,148156
OR7G2,390882
OR7G1,125962
OR7G3,390883
OR7D4,125958
ZNF562,54811
ZNF266,10781
ZNF560,147741
ZNF426,79088
ZNF121,7675
ZNF561,93134
FBXL12,54850
OLFM2,93145
COL5A3,50509
ANGPTL6,83854
EIF3G,8666
DNMT1,1786
S1PR2,9294
ZGLP1,100125288
RAVER1,125950
ICAM3,3385
TYK2,7297
CDC37,11140
KEAP1,9817
S1PR5,53637
S1PR5,53637
KRI1,65095
CDKN2D,1032
AP1M2,10053
LOC147727,147727
TMED1,11018
YIPF2,78992
SPC24,147841
KANK2,25959
DOCK6,57572
RAB3D,9545
TMEM205,374882
RGL3,57139
CCDC151,115948
ELAVL3,1995
ZNF653,115950
ECSIT,51295
ELOF1,84337
ACP5,54
ZNF433,163059
ZNF20,7568
ZNF625,90589
ZNF44,51710
ZNF563,147837
ZNF709,163051
ZNF442,79973
ZNF799,90576
ZNF443,10224
ZNF490,57474
RPL10,6134
MAN2B1,4125
C19orf56,51398
DHPS,1725
FBXW9,84261
TNPO2,30000
C19orf43,79002
HOOK2,29911
PRDX2,7001
RTBDN,83546
DNASE2,1777
KLF1,10661
FARSA,2193
GADD45GIP1,90480
LYL1,4066
TRMT1,55621
STX10,8677
CACNA1A,773
C19orf57,79173
PODNL1,79883
RFX1,5989
SAMD1,90378
PRKACA,5566
ASF1B,55723
LPHN1,22859
LPHN1,22859
DDX39,10212
PTGER1,5731
GIPC1,10755
DNAJB1,3337
NDUFB7,4713
EMR3,84658
EMR2,30817
OR7C1,26664
OR7A5,26659
OR7A10,390892
OR7A17,26333
SLC1A6,6511
ILVBL,10994
NOTCH3,4854
EPHX3,79852
BRD4,23476
AKAP8,10270
AKAP8L,26993
RASAL3,64926
PGLYRP2,114770
OR10H1,26539
CYP4F2,8529
CYP4F11,57834
CIB3,117286
EPS15L1,58513
CALR3,125972
CHERP,10523
SLC35E1,79939
MED26,9441
C19orf42,79086
CPAMD8,27151
HAUS8,93323
NR2F6,2063
USHBP1,83878
ABHD8,79575
PLVAP,83483
BST2,684
TMEM221,100130519
INSL3,3640
JAK3,3718
IL12RB1,3594
RAB3A,5864
PDE4C,5143
KIAA1683,80726
JUND,3727
LSM4,25804
LRRC25,126364
ISYNA1,51477
ELL,8178
FKBP8,23770
CRLF1,9244
COMP,1311
GDF1,2657
MGC10814,84757
COPE,11316
HOMER3,9454
SUGP2,10147
TMEM161A,54929
MEF2B,100271849
NR2C2AP,126382
HAPLN4,404037
TM6SF2,53345
SUGP1,57794
TSSK6,83983
PBX4,80714
LPAR2,9170
GMIP,51291
ATP13A1,57130
ZNF506,440515
ZNF14,7561
ZNF682,91120
ZNF737,100129842
ZNF100,163227
ZNF43,7594
ZNF208,7757
ZNF99,7652
ZNF99,7652
ZNF91,7644
ZNF675,171392
ZNF681,148213
UQCRFS1,7386
C19orf12,83636
TSHZ3,57616
ANKRD27,84079
SLC7A9,11136
CCDC123,84902
RHPN2,85415
SLC7A10,56301
CEBPA,1050
PEPD,5184
ZNF792,126375
LGI4,163175
FAM187B,148109
KRTDAP,388533
DMKN,93099
SBSN,374897
ATP4A,495
UPK1A,11045
TMEM149,79713
U2AF1L4,199746
HSPB6,126393
PRODH2,58510
NPHS1,4868
NFKBID,84807
TYROBP,7305
C19orf46,163183
ALKBH6,84964
CLIP3,25999
THAP8,199745
POLR2I,5438
COX7A1,1346
ZNF565,147929
ZFP82,284406
ZNF566,84924
ZNF260,339324
ZNF529,57711
ZNF461,92283
ZNF585A,199704
ZNF585B,92285
ZNF569,148266
ZNF540,163255
ZNF571,51276
ZFP30,22835
ZNF781,163115
ZNF607,84775
ZNF573,126231
WDR87,83889
DPF1,8193
PPP1R14A,94274
YIF1B,90522
YIF1B,90522
GGN,199720
RASGRP4,115727
MAP4K1,11184
CAPN12,147968
LGALS7,3963
LGALS4,3960
ECH1,1891
HNRNPL,3191
RINL,126432
SIRT2,22933
SARS2,54938
FBXO17,115290
FBXO27,126433
IL28B,282617
GMFG,9535
PAF1,54623
RPS16,6217
EID2B,126272
EID2,163126
CLC,1178
DYRK1B,9149
FBL,2091
FCGBP,8857
PRR13,54458
TTC9B,148014
CNTD2,79935
AKT2,208
LOC100131217,100131217
C19orf47,126526
HIPK4,147746
PRX,57716
SERTAD1,29950
SERTAD3,29946
BLVRB,645
NUMBL,9253
ADCK4,79934
C19orf54,284325
CYP2A6,1548
CYP2A7,1549
TGFB1,7040
B9D2,80776
EXOSC5,56915
B3GNT8,374907
ATP5SL,55101
CEACAM4,1089
CEACAM7,1087
LYPD4,147719
RABAC1,10567
ATP1A3,478
GRIK5,2901
POU2F2,5452
DEDD2,162989
GSK3A,2931
ERF,2077
PAFAH1B3,5050
CNFN,84518
LIPE,3991
CXCL17,284340
CEACAM1,634
CEACAM8,1088
PSG1,5669
PSG6,5675
PSG8,440533
PSG4,5672
PSG7,5676
PSG9,5678
LYPD3,27076
PHLDB3,653583
PHLDB3,653583
ETHE1,23474
XRCC1,7515
ZNF428,126299
CADM4,199731
PLAUR,5329
C19orf61,56006
KCNN4,3783
LYPD5,284348
ZNF45,7596
ZNF235,9310
ZFP112,7771
ZFP112,7771
ZNF180,7733
CEACAM20,125931
ZNF296,162979
NKPD1,284353
TRAPPC6A,79090
EXOC3L2,90332
CKM,1158
ERCC2,2068
PPP1R13L,10848
ERCC1,2067
RTN2,6253
OPA3,80207
GPR4,2828
EML2,24139
SNRPD2,6633
FBXO46,23403
SIX5,147912
DMPK,1760
DMWD,1762
RSPH6A,81492
SYMPK,8189
IRF2BP1,26145
NOVA2,4858
PGLYRP1,8993
IGFL4,444882
IGFL3,388555
CCDC8,83987
PNMAL1,55228
PTGIR,5739
GNG8,94235
DACT3,147906
PRKD2,25865
STRN4,29888
SLC1A5,6510
AP2S1,1175
TMEM160,54958
BBC3,27113
MEIS3,56917
KPTN,11133
NAPA,8775
ZNF541,84215
TPRX1,284355
SULT2A1,6822
CABP5,56344
PLA2G4C,8605
LIG1,3978
CARD8,22900
CCDC114,93233
TMEM143,55260
KDELR1,10945
FAM83E,54854
RPL18,6141
DBP,1628
CA11,770
NTN5,126147
MAMSTR,284358
RASIP1,54922
IZUMO1,284359
FUT1,2523
BCAT2,587
HSD17B14,51171
PLEKHA4,57664
TULP2,7288
GYS1,2997
LHB,3972
CGB,1082
CGB1,114335
CGB5,93659
NTF4,4909
KCNA7,3743
C19orf73,55150
HRC,3270
SLC6A16,28968
TEAD2,8463
PTH2,113091
SLC17A7,57030
PIH1D1,55011
NOSIP,51070
RRAS,6237
IRF3,3661
TSKS,60385
FUZ,80199
PNKP,11284
AKT1S1,84335
NUP62,23636
SIGLEC11,114132
VRK3,51231
IZUMO2,126123
KCNC3,3748
NAPSA,9476
FAM71E1,112703
JOSD2,126119
ASPDH,554235
SYT3,84258
SHANK1,50944
C19orf48,84798
KLK1,3816
KLK15,55554
KLK4,9622
KLK5,25818
KLK6,5653
KLK7,5650
KLK8,11202
KLK9,284366
KLK10,5655
KLK11,11012
KLK12,43849
KLK13,26085
KLK14,43847
CTU1,90353
ETFB,2109
CLDND2,125875
NKG7,4818
LIM2,3982
SIGLEC10,89790
SIGLEC8,27181
SIGLEC12,89858
SIGLEC6,946
SIGLEC5,8778
HAS1,3036
FPR1,2357
ZNF577,84765
ZNF649,65251
ZNF350,59348
ZNF615,284370
ZNF614,80110
ZNF841,284371
ZNF616,90317
ZNF616,90317
ZNF83,55769
ZNF611,81856
ZNF600,162966
ZNF28,7576
ZNF28,7576
ZNF468,90333
ZNF702P,79986
ZNF321,399669
ZNF160,90338
ZNF415,55786
ZNF347,84671
ZNF665,79788
ZNF677,342926
VN1R4,317703
BIRC8,112401
NLRP12,91662
VSTM1,284415
OSCAR,126014
TFPT,29844
LENG1,79165
TMC4,147798
MBOAT7,79143
LILRB3,11025
LILRB5,10990
LILRB2,10288
LILRA5,353514
LILRA4,23547
LAIR1,3903
LENG9,94059
CDC42EP5,148170
NLRP7,199713
GP6,51206
RDH13,112724
PPP1R12C,54776
TNNT1,7138
TNNI3,7137
C19orf51,352909
SYT5,6861
PTPRH,5794
TMEM86B,255043
PPP6R1,22870
HSPBP1,23640
COX6B2,125965
FAM71E2,284418
IL11,3589
UBE2S,27338
SHISA7,729956
ISOC2,79763
ZNF579,163033
FIZ1,84922
ZNF784,147808
NLRP9,338321
NLRP11,204801
NLRP13,126204
ZNF787,126208
ZSCAN5A,79149
ZNF582,147948
ZNF667,63934
PEG3,5178
DUXA,503835
VN1R1,57191
ZNF550,162972
ZNF416,55659
ZNF154,7710
ZNF671,79891
ZNF552,79818
ZNF417,147687
ZNF418,147686
ZNF256,10172
C19orf18,147685
ZNF606,80095
ZSCAN18,65982
ZNF329,79673
A1BG,1
ZNF497,162968
ZNF132,7691
SLC27A5,10998
ZBTB45,84878
CHMP2A,27243
UBE2M,9040
MZF1,7593
DEFB125,245938
DEFB126,81623
DEFB127,140850
DEFB129,140881
DEFB132,400830
ZCCHC3,85364
NRSN2,80023
SOX12,6666
TRIB3,57761
RBCK1,10616
FAM110A,83541
PSMF1,9491
RAD21L1,642636
SIRPA,140885
STK35,140901
TGM3,7053
TGM6,343641
TMC2,117532
NOP56,10528
EBF4,57593
C20orf141,128653
LOC100288797,100288797
PTPRA,5786
GNRH2,2797
MRPS26,64949
OXT,5020
ITPA,3704
ATRN,8455
HSPA12B,116835
CDC25B,994
C20orf29,55317
MAVS,57506
PANK2,80025
FTL,2512
SMOX,54498
PRNP,5621
PRND,23627
CDS2,8760
C20orf196,149840
CHGB,1114
MCM8,84515
CRLS1,54675
BMP2,650
PLCB1,23236
PLCB4,5332
C20orf103,24141
ANKRD5,63926
SNAP25,6616
BTBD3,22903
SPTLC3,55304
C20orf7,79133
MACROD2,140733
SNRPB2,6629
OTOR,56914
PCSK2,5126
DSTN,11034
BANF2,140836
C20orf72,92667
CSRP2BP,57325
ZNF133,7692
MGC44328,440757
POLR3F,10621
RPS19,6223
SEC23B,10483
DTD1,92675
C20orf79,140856
SLC24A3,57419
RIN2,54453
NAA20,51126
C20orf26,26074
INSM1,3642
PLK1S1,55857
XRN2,22803
PAX1,5075
SSTR4,6754
NXT1,29107
GZF1,64412
CSTL1,128817
CST8,10047
TMEM90B,79953
CST7,8530
ENTPD6,955
PYGB,5834
GINS1,9837
LOC100134868,100134868
FAM182A,284800
FRG1B,284802
DEFB118,117285
DEFB123,245936
REM1,28954
HM13,81502
ID1,3397
COX4I2,84701
TPX2,22974
MYLK2,85366
C20orf160,140706
HCK,3055
TM9SF4,9777
POFUT1,23509
KIF3B,9371
ASXL1,171023
DNMT3B,1789
MAPRE1,22919
BPIL1,80341
BPIL3,128859
C20orf185,359710
C20orf186,149954
C20orf70,140683
BASE,317716
C20orf71,128861
PLUNC,51297
C20orf114,92747
CBFA2T2,9139
C20orf144,128864
ZNF341,84905
CHMP4B,128866
RALY,22913
ASIP,434
ITCH,83737
DYNLRB1,83658
MAP1LC3A,84557
TP53INP2,58476
ACSS2,55902
MYH7B,57644
PROCR,10544
MT1JP,4498
MMP24,10893
CEP250,11190
ERGIC3,51614
SPAG4,6676
RPF2,84154
PHF20,51230
C20orf152,140894
EPB41L1,2036
C20orf4,25980
DLGAP4,22839
MYL9,10398
TGIF2,60436
C20orf24,55969
RPN2,6185
MANBAL,63905
SRC,6714
NNAT,4826
CTNNBL1,56259
VSTM2L,128434
RPRD1B,58490
BPI,671
LBP,3929
SNHG11,128439
RALGAPB,57148
ADIG,149685
SLC32A1,140679
ACTR5,79913
PPP1R16B,26051
FAM83D,81610
DHX35,60625
TOP1,7150
PLCG1,5335
SRSF6,6431
L3MBTL1,26013
SGK2,10110
IFT52,51098
MYBL2,4605
TOX2,84969
GDAP1L1,78997
R3HDML,140902
HNF4A,3172
TTPAL,79183
PKIG,11142
WISP2,8839
KCNK15,60598
YWHAB,7529
STK4,6789
PI3,5266
SEMG1,6406
SEMG2,6407
RBPJL,11317
SYS1,90196
DBNDD2,55861
PIGT,51604
WFDC2,10406
WFDC10A,140832
WFDC13,164237
SPINT4,391253
DNTTIP1,116092
UBE2C,11065
SNX21,90203
ZSWIM3,140831
ZSWIM1,90204
CTSA,5476
PCIF1,63935
MMP9,4318
SLC12A5,57468
CD40,958
SLC2A10,81031
EYA2,2139
NCOA3,8202
ARFGEF2,10564
CSE1L,1434
DDX27,55661
SLC9A8,23315
RNF114,55905
SNAI1,6615
CEBPB,1051
PTPN1,5770
PARD6B,84612
BCAS4,55653
MOCS3,27304
TSHZ2,128553
TSHZ2,128553
PFDN4,5203
DOK5,55816
MC3R,4159
C20orf108,116151
CSTF1,1477
CASS4,57091
C20orf43,51507
C20orf106,200232
TFAP2C,7022
SPO11,23626
RAE1,8480
RBM38,55544
PCK1,5105
C20orf85,128602
RAB22A,57403
VAPB,9217
MGC4294,79160
STX16,8675
NPEPL1,79716
GNAS,2778
TH1L,51497
TUBB1,81027
EDN3,1908
PHACTR3,116154
C20orf177,63939
CDH26,60437
C20orf197,284756
LOC284757,284757
CDH4,1002
LSM14B,149986
LSM14B,149986
SS18L1,26039
GTPBP5,26164
FLJ44790,400850
OSBPL2,9885
ADRM1,11047
RPS21,6227
C20orf200,253868
SLCO4A1,28231
NTSR1,4923
C20orf20,55257
OGFR,11054
COL9A3,1299
DPH3P1,100132911
C20orf11,54994
SLC17A9,63910
BIRC7,79444
ARFGAP1,55738
COL20A1,57642
PPDPF,79144
C20orf195,79025
RTEL1,51750
ZGPAT,84619
LIME1,54923
SLC2A4RG,56731
C20orf135,140701
TPD52L2,7165
DNAJC5,80331
PRPF6,24148
NCRNA00176,284739
TCEA2,6919
OPRL1,4987
MYT1,4661
PCMTD2,55251
DEFB128,245939
C20orf96,140680
TBC1D20,128637
CSNK2A1,1457
TCF15,6939
SRXN1,140809
SCRT2,85508
C20orf54,113278
ANGPT4,51378
C20orf46,55321
SDCBP2,27111
FKBP1A,2280
NSFL1C,55968
SIRPB2,284759
SIRPD,128646
SIRPB1,10326
SIRPG,55423
PDYN,5173
SNRPB,6628
ZNF343,79175
IDH3B,3420
CPXM1,56265
FAM113A,64773
AVP,551
UBOX5,22888
ProSAPiP1,9762
DDRGK1,65992
SLC4A11,83959
GFRA4,64096
ADAM33,80332
SIGLEC1,6614
C20orf27,54976
SPEF1,25876
CENPB,1059
RNF24,11237
ADRA1D,146
PRNT,149830
RASSF2,9770
SLC23A2,9962
C20orf30,29058
PCNA,5111
